Cumulative Return,Volatility (Standard Deviation of Returns),Sharpe Ratio,Sortino Ratio,Maximum Drawdown,Calmar Ratio,Alpha,Beta,VaR (95%),iteration,strategy,rl_model,data_group
-0.184621606038553,0.1785949056440539,-0.4661430956564703,-0.6865831923857478,-0.30491399334580216,-0.2730303757852793,,,-0.01694714604912176,34,baseline,PPO,Group1
-0.1707191878452411,0.1700073320212368,-0.4517365648725452,-0.6837196438368581,-0.3066397300960115,-0.25045198202585656,,,-0.016029014552992233,34,baseline,PPO,Group2
-0.20321584131849157,0.17343815134367818,-0.5458687637359686,-0.8144607060175277,-0.3045348281987051,-0.3108822390483743,,,-0.01716480231223669,34,baseline,A2C,Group1
-0.16769896779887494,0.17092657297326794,-0.4385870742636108,-0.6634809648428651,-0.2866634250965124,-0.2615129067442487,,,-0.01648623003297231,34,baseline,A2C,Group2
0.028838594340588025,0.17294701498997797,0.1716705287118024,0.26191484967122747,-0.2534859844927659,0.1171264184955553,,,-0.016941710239366796,34,baseline,DDPG,Group1
0.055516358220844705,0.15206039151733047,0.2599551562084139,0.3910960404403857,-0.19688518205968594,0.20077124350585715,,,-0.013739407209522119,34,baseline,DDPG,Group2
-0.15048000245847565,0.18109793770214208,-0.3516847328848787,-0.5217070816094826,-0.3301614985254516,-0.19290371570042572,,,-0.01764871292131854,34,naive,PPO,Group1
-0.13721703843611716,0.1681211126289215,-0.34786050524355205,-0.5141672633241928,-0.27620525739601115,-0.21173635770934943,,,-0.016675715350454572,34,naive,PPO,Group2
-0.1966486501346578,0.17724646134652464,-0.5095489621012683,-0.7642018686260508,-0.3005991046474664,-0.3004524931009485,,,-0.01681364804715687,34,naive,A2C,Group1
-0.18074504110199355,0.17500766242976373,-0.4665268680872791,-0.6883741651786363,-0.28381829503033573,-0.2876691815652927,,,-0.01769509679439191,34,naive,A2C,Group2
0.028838594340588025,0.17294701498997797,0.1716705287118024,0.26191484967122747,-0.2534859844927659,0.1171264184955553,,,-0.016941710239366796,34,naive,DDPG,Group1
0.055516358220844705,0.15206039151733047,0.2599551562084139,0.3910960404403857,-0.19688518205968594,0.20077124350585715,,,-0.013739407209522119,34,naive,DDPG,Group2
-0.2103560104392287,0.1781842574565854,-0.5501162850845999,-0.8208913979867505,-0.32169793929661145,-0.30470217492502033,,,-0.018467443643984192,34,ewc,PPO,Group1
-0.12037382394974556,0.16877507420175214,-0.2913111249259859,-0.4337864133447784,-0.2835994844442462,-0.17336440798377006,,,-0.016344212596871542,34,ewc,PPO,Group2
-0.2273036425635664,0.1750610195699029,-0.6187339173791794,-0.9244422370123055,-0.33043826870360177,-0.327795539069469,,,-0.017965481808710826,34,ewc,A2C,Group1
-0.1219018572574966,0.17427473311152344,-0.2817641945384907,-0.4295515116930767,-0.2687370261839281,-0.18272279224363744,,,-0.01637388780602196,34,ewc,A2C,Group2
0.028838594340588025,0.17294701498997797,0.1716705287118024,0.26191484967122747,-0.2534859844927659,0.1171264184955553,,,-0.016941710239366796,34,ewc,DDPG,Group1
0.055516358220844705,0.15206039151733047,0.2599551562084139,0.3910960404403857,-0.19688518205968594,0.20077124350585715,,,-0.013739407209522119,34,ewc,DDPG,Group2
-0.17252170537212108,0.17615977527254278,-0.4361482604725812,-0.6629578138796537,-0.29621614340501606,-0.25937742172717554,,,-0.016768357117042908,34,replay,PPO,Group1
-0.16086886129260702,0.17222892987680993,-0.4118420489864687,-0.6086214014093896,-0.2962130459584891,-0.2394597953837335,,,-0.016506427914595716,34,replay,PPO,Group2
-0.1480280004027343,0.17281586605657528,-0.3685690749876972,-0.5398130099358239,-0.30668023809196604,-0.2076905388229458,,,-0.017249452412977515,34,replay,A2C,Group1
-0.13254525656830504,0.16951693404174037,-0.3285328816964443,-0.48360302350418266,-0.2581161604065051,-0.21576288268572696,,,-0.016669551141861853,34,replay,A2C,Group2
0.028838594340588025,0.17294701498997797,0.1716705287118024,0.26191484967122747,-0.2534859844927659,0.1171264184955553,,,-0.016941710239366796,34,replay,DDPG,Group1
0.055516358220844705,0.15206039151733047,0.2599551562084139,0.3910960404403857,-0.19688518205968594,0.20077124350585715,,,-0.013739407209522119,34,replay,DDPG,Group2
